driver_id,date,online_hours,gender,age,number_of_kids,day,dayofweek,holiday,prev_holiday,next_holiday,age2,age3,c1,c2,c3,gender_kids,age_kids,prev_1,prev_2,prev_3,prev_4,prev_5,prev_6,prev_7,prev_8,prev_9,prev_10,prev_11,prev_12,prev_13,prev_14
355555,2017-06-20,0.0,1,40,0,20,1,0,0,0,0.0,4,1,2,1,5,0,5.683333333333334,4.5,6.433333333333334,8.145833333333334,7.0166666666666675,9.7625,9.858333333333333,8.845833333333333,6.183333333333334,7.816666666666666,8.483333333333333,6.7666666666666675,5.166666666666667,8.241666666666667
355555,2017-06-21,5.25,1,40,0,21,2,0,0,0,0.0,4,1,2,1,5,0,0.0,5.683333333333334,4.5,6.433333333333334,8.145833333333334,7.0166666666666675,9.7625,9.858333333333333,8.845833333333333,6.183333333333334,7.816666666666666,8.483333333333333,6.7666666666666675,5.166666666666667
355634,2017-06-15,3.995833333333333,1,73,0,15,3,0,0,0,1.0,7,0,1,1,5,5,0.5625,0.5833333333333334,2.033333333333333,5.283333333333333,4.083333333333333,2.466666666666667,2.1333333333333333,1.3833333333333333,3.55,4.9,6.9125,5.283333333333333,0.7333333333333333,3.8
355634,2017-06-16,3.85,1,73,0,16,4,0,1,0,1.0,7,0,1,1,5,5,3.995833333333333,0.5625,0.5833333333333334,2.033333333333333,5.283333333333333,4.083333333333333,2.466666666666667,2.1333333333333333,1.3833333333333333,3.55,4.9,6.9125,5.283333333333333,0.7333333333333333
355634,2017-06-17,6.883333333333334,1,73,0,17,5,1,1,0,1.0,7,0,1,1,5,5,3.85,3.995833333333333,0.5625,0.5833333333333334,2.033333333333333,5.283333333333333,4.083333333333333,2.466666666666667,2.1333333333333333,1.3833333333333333,3.55,4.9,6.9125,5.283333333333333
355634,2017-06-18,8.233333333333333,1,73,0,18,6,1,0,1,1.0,7,0,1,1,5,5,6.883333333333334,3.85,3.995833333333333,0.5625,0.5833333333333334,2.033333333333333,5.283333333333333,4.083333333333333,2.466666666666667,2.1333333333333333,1.3833333333333333,3.55,4.9,6.9125
355634,2017-06-19,0.9,1,73,0,19,0,0,0,1,1.0,7,0,1,1,5,5,8.233333333333333,6.883333333333334,3.85,3.995833333333333,0.5625,0.5833333333333334,2.033333333333333,5.283333333333333,4.083333333333333,2.466666666666667,2.1333333333333333,1.3833333333333333,3.55,4.9
355634,2017-06-20,5.3125,1,73,0,20,1,0,0,0,1.0,7,0,1,1,5,5,0.9,8.233333333333333,6.883333333333334,3.85,3.995833333333333,0.5625,0.5833333333333334,2.033333333333333,5.283333333333333,4.083333333333333,2.466666666666667,2.1333333333333333,1.3833333333333333,3.55
355634,2017-06-21,4.316666666666666,1,73,0,21,2,0,0,0,1.0,7,0,1,1,5,5,5.3125,0.9,8.233333333333333,6.883333333333334,3.85,3.995833333333333,0.5625,0.5833333333333334,2.033333333333333,5.283333333333333,4.083333333333333,2.466666666666667,2.1333333333333333,1.3833333333333333
356006,2017-06-15,4.05,1,22,2,15,3,0,0,0,0.0,2,0,1,0,7,2,6.35,2.9833333333333334,4.566666666666666,0.0,0.0,0.0,2.283333333333333,3.6791666666666663,5.966666666666668,3.3,0.0,0.0,0.0,4.2
356006,2017-06-16,0.0,1,22,2,16,4,0,1,0,0.0,2,0,1,0,7,2,4.05,6.35,2.9833333333333334,4.566666666666666,0.0,0.0,0.0,2.283333333333333,3.6791666666666663,5.966666666666668,3.3,0.0,0.0,0.0
356006,2017-06-17,0.0,1,22,2,17,5,1,1,0,0.0,2,0,1,0,7,2,0.0,4.05,6.35,2.9833333333333334,4.566666666666666,0.0,0.0,0.0,2.283333333333333,3.6791666666666663,5.966666666666668,3.3,0.0,0.0
356006,2017-06-18,0.0,1,22,2,18,6,1,0,1,0.0,2,0,1,0,7,2,0.0,0.0,4.05,6.35,2.9833333333333334,4.566666666666666,0.0,0.0,0.0,2.283333333333333,3.6791666666666663,5.966666666666668,3.3,0.0
356006,2017-06-19,5.716666666666668,1,22,2,19,0,0,0,1,0.0,2,0,1,0,7,2,0.0,0.0,0.0,4.05,6.35,2.9833333333333334,4.566666666666666,0.0,0.0,0.0,2.283333333333333,3.6791666666666663,5.966666666666668,3.3
356006,2017-06-20,2.0166666666666666,1,22,2,20,1,0,0,0,0.0,2,0,1,0,7,2,5.716666666666668,0.0,0.0,0.0,4.05,6.35,2.9833333333333334,4.566666666666666,0.0,0.0,0.0,2.283333333333333,3.6791666666666663,5.966666666666668
356006,2017-06-21,3.4458333333333333,1,22,2,21,2,0,0,0,0.0,2,0,1,0,7,2,2.0166666666666666,5.716666666666668,0.0,0.0,0.0,4.05,6.35,2.9833333333333334,4.566666666666666,0.0,0.0,0.0,2.283333333333333,3.6791666666666663
356021,2017-06-15,1.1333333333333333,0,32,1,15,3,0,0,0,0.0,3,0,1,0,1,1,1.65,2.5,4.566666666666666,0.0,0.0,4.266666666666667,4.883333333333334,3.066666666666667,3.495833333333333,4.783333333333333,0.0,0.0,5.633333333333334,1.75
356021,2017-06-16,5.079166666666667,0,32,1,16,4,0,1,0,0.0,3,0,1,0,1,1,1.1333333333333333,1.65,2.5,4.566666666666666,0.0,0.0,4.266666666666667,4.883333333333334,3.066666666666667,3.495833333333333,4.783333333333333,0.0,0.0,5.633333333333334
356021,2017-06-17,0.0,0,32,1,17,5,1,1,0,0.0,3,0,1,0,1,1,5.079166666666667,1.1333333333333333,1.65,2.5,4.566666666666666,0.0,0.0,4.266666666666667,4.883333333333334,3.066666666666667,3.495833333333333,4.783333333333333,0.0,0.0
356021,2017-06-18,0.0,0,32,1,18,6,1,0,1,0.0,3,0,1,0,1,1,0.0,5.079166666666667,1.1333333333333333,1.65,2.5,4.566666666666666,0.0,0.0,4.266666666666667,4.883333333333334,3.066666666666667,3.495833333333333,4.783333333333333,0.0
356021,2017-06-19,0.0,0,32,1,19,0,0,0,1,0.0,3,0,1,0,1,1,0.0,0.0,5.079166666666667,1.1333333333333333,1.65,2.5,4.566666666666666,0.0,0.0,4.266666666666667,4.883333333333334,3.066666666666667,3.495833333333333,4.783333333333333
356021,2017-06-20,1.9,0,32,1,20,1,0,0,0,0.0,3,0,1,0,1,1,0.0,0.0,0.0,5.079166666666667,1.1333333333333333,1.65,2.5,4.566666666666666,0.0,0.0,4.266666666666667,4.883333333333334,3.066666666666667,3.495833333333333
356021,2017-06-21,4.3125,0,32,1,21,2,0,0,0,0.0,3,0,1,0,1,1,1.9,0.0,0.0,0.0,5.079166666666667,1.1333333333333333,1.65,2.5,4.566666666666666,0.0,0.0,4.266666666666667,4.883333333333334,3.066666666666667
356764,2017-06-15,3.733333333333333,1,57,4,15,3,0,0,0,1.0,5,0,0,0,9,9,0.0,0.0,1.35,0.0,0.0,1.7666666666666666,3.1166666666666667,0.0,1.7,2.4,0.0,0.0,4.633333333333334,2.4166666666666665
356764,2017-06-16,1.95,1,57,4,16,4,0,1,0,1.0,5,0,0,0,9,9,3.733333333333333,0.0,0.0,1.35,0.0,0.0,1.7666666666666666,3.1166666666666667,0.0,1.7,2.4,0.0,0.0,4.633333333333334
356764,2017-06-17,0.0,1,57,4,17,5,1,1,0,1.0,5,0,0,0,9,9,1.95,3.733333333333333,0.0,0.0,1.35,0.0,0.0,1.7666666666666666,3.1166666666666667,0.0,1.7,2.4,0.0,0.0
356764,2017-06-18,0.0,1,57,4,18,6,1,0,1,1.0,5,0,0,0,9,9,0.0,1.95,3.733333333333333,0.0,0.0,1.35,0.0,0.0,1.7666666666666666,3.1166666666666667,0.0,1.7,2.4,0.0
356764,2017-06-19,2.595833333333333,1,57,4,19,0,0,0,1,1.0,5,0,0,0,9,9,0.0,0.0,1.95,3.733333333333333,0.0,0.0,1.35,0.0,0.0,1.7666666666666666,3.1166666666666667,0.0,1.7,2.4
356764,2017-06-20,0.0,1,57,4,20,1,0,0,0,1.0,5,0,0,0,9,9,2.595833333333333,0.0,0.0,1.95,3.733333333333333,0.0,0.0,1.35,0.0,0.0,1.7666666666666666,3.1166666666666667,0.0,1.7
356764,2017-06-21,0.0,1,57,4,21,2,0,0,0,1.0,5,0,0,0,9,9,0.0,2.595833333333333,0.0,0.0,1.95,3.733333333333333,0.0,0.0,1.35,0.0,0.0,1.7666666666666666,3.1166666666666667,0.0
356837,2017-06-15,1.2333333333333334,0,43,0,15,3,0,0,0,1.0,4,0,0,0,0,5,2.783333333333333,3.1666666666666665,1.5833333333333333,0.0,0.0,1.1666666666666667,0.35,1.4791666666666667,1.5833333333333333,2.966666666666667,0.0,0.0,0.0,3.8958333333333335
356837,2017-06-16,1.45,0,43,0,16,4,0,1,0,1.0,4,0,0,0,0,5,1.2333333333333334,2.783333333333333,3.1666666666666665,1.5833333333333333,0.0,0.0,1.1666666666666667,0.35,1.4791666666666667,1.5833333333333333,2.966666666666667,0.0,0.0,0.0
356837,2017-06-17,0.0,0,43,0,17,5,1,1,0,1.0,4,0,0,0,0,5,1.45,1.2333333333333334,2.783333333333333,3.1666666666666665,1.5833333333333333,0.0,0.0,1.1666666666666667,0.35,1.4791666666666667,1.5833333333333333,2.966666666666667,0.0,0.0
356837,2017-06-18,0.0,0,43,0,18,6,1,0,1,1.0,4,0,0,0,0,5,0.0,1.45,1.2333333333333334,2.783333333333333,3.1666666666666665,1.5833333333333333,0.0,0.0,1.1666666666666667,0.35,1.4791666666666667,1.5833333333333333,2.966666666666667,0.0
356837,2017-06-19,3.8333333333333335,0,43,0,19,0,0,0,1,1.0,4,0,0,0,0,5,0.0,0.0,1.45,1.2333333333333334,2.783333333333333,3.1666666666666665,1.5833333333333333,0.0,0.0,1.1666666666666667,0.35,1.4791666666666667,1.5833333333333333,2.966666666666667
356837,2017-06-20,3.8666666666666663,0,43,0,20,1,0,0,0,1.0,4,0,0,0,0,5,3.8333333333333335,0.0,0.0,1.45,1.2333333333333334,2.783333333333333,3.1666666666666665,1.5833333333333333,0.0,0.0,1.1666666666666667,0.35,1.4791666666666667,1.5833333333333333
356837,2017-06-21,3.883333333333333,0,43,0,21,2,0,0,0,1.0,4,0,0,0,0,5,3.8666666666666663,3.8333333333333335,0.0,0.0,1.45,1.2333333333333334,2.783333333333333,3.1666666666666665,1.5833333333333333,0.0,0.0,1.1666666666666667,0.35,1.4791666666666667
356915,2017-06-15,10.045833333333333,1,18,0,15,3,0,0,0,0.0,1,1,3,1,5,0,8.058333333333334,6.2625,7.25,6.716666666666668,6.55,8.845833333333333,7.633333333333334,7.229166666666668,8.116666666666667,9.2125,10.145833333333334,9.229166666666666,10.1125,8.5625
356915,2017-06-16,7.716666666666668,1,18,0,16,4,0,1,0,0.0,1,1,3,1,5,0,10.045833333333333,8.058333333333334,6.2625,7.25,6.716666666666668,6.55,8.845833333333333,7.633333333333334,7.229166666666668,8.116666666666667,9.2125,10.145833333333334,9.229166666666666,10.1125
356915,2017-06-17,8.029166666666667,1,18,0,17,5,1,1,0,0.0,1,1,3,1,5,0,7.716666666666668,10.045833333333333,8.058333333333334,6.2625,7.25,6.716666666666668,6.55,8.845833333333333,7.633333333333334,7.229166666666668,8.116666666666667,9.2125,10.145833333333334,9.229166666666666
356915,2017-06-18,7.945833333333334,1,18,0,18,6,1,0,1,0.0,1,1,3,1,5,0,8.029166666666667,7.716666666666668,10.045833333333333,8.058333333333334,6.2625,7.25,6.716666666666668,6.55,8.845833333333333,7.633333333333334,7.229166666666668,8.116666666666667,9.2125,10.145833333333334
356915,2017-06-19,8.579166666666667,1,18,0,19,0,0,0,1,0.0,1,1,3,1,5,0,7.945833333333334,8.029166666666667,7.716666666666668,10.045833333333333,8.058333333333334,6.2625,7.25,6.716666666666668,6.55,8.845833333333333,7.633333333333334,7.229166666666668,8.116666666666667,9.2125
356915,2017-06-20,10.020833333333334,1,18,0,20,1,0,0,0,0.0,1,1,3,1,5,0,8.579166666666667,7.945833333333334,8.029166666666667,7.716666666666668,10.045833333333333,8.058333333333334,6.2625,7.25,6.716666666666668,6.55,8.845833333333333,7.633333333333334,7.229166666666668,8.116666666666667
356915,2017-06-21,10.070833333333333,1,18,0,21,2,0,0,0,0.0,1,1,3,1,5,0,10.020833333333334,8.579166666666667,7.945833333333334,8.029166666666667,7.716666666666668,10.045833333333333,8.058333333333334,6.2625,7.25,6.716666666666668,6.55,8.845833333333333,7.633333333333334,7.229166666666668
357177,2017-06-15,4.929166666666666,1,23,0,15,3,0,0,0,0.0,2,0,1,0,5,0,1.5666666666666669,1.9,4.616666666666666,0.0,0.0,3.4166666666666665,0.7166666666666667,0.5666666666666667,0.9958333333333332,2.2625,0.0,0.0,4.966666666666667,3.3291666666666666
357177,2017-06-16,5.066666666666666,1,23,0,16,4,0,1,0,0.0,2,0,1,0,5,0,4.929166666666666,1.5666666666666669,1.9,4.616666666666666,0.0,0.0,3.4166666666666665,0.7166666666666667,0.5666666666666667,0.9958333333333332,2.2625,0.0,0.0,4.966666666666667
357177,2017-06-17,0.0,1,23,0,17,5,1,1,0,0.0,2,0,1,0,5,0,5.066666666666666,4.929166666666666,1.5666666666666669,1.9,4.616666666666666,0.0,0.0,3.4166666666666665,0.7166666666666667,0.5666666666666667,0.9958333333333332,2.2625,0.0,0.0
357177,2017-06-18,0.0,1,23,0,18,6,1,0,1,0.0,2,0,1,0,5,0,0.0,5.066666666666666,4.929166666666666,1.5666666666666669,1.9,4.616666666666666,0.0,0.0,3.4166666666666665,0.7166666666666667,0.5666666666666667,0.9958333333333332,2.2625,0.0
357177,2017-06-19,2.3666666666666667,1,23,0,19,0,0,0,1,0.0,2,0,1,0,5,0,0.0,0.0,5.066666666666666,4.929166666666666,1.5666666666666669,1.9,4.616666666666666,0.0,0.0,3.4166666666666665,0.7166666666666667,0.5666666666666667,0.9958333333333332,2.2625
357177,2017-06-20,1.45,1,23,0,20,1,0,0,0,0.0,2,0,1,0,5,0,2.3666666666666667,0.0,0.0,5.066666666666666,4.929166666666666,1.5666666666666669,1.9,4.616666666666666,0.0,0.0,3.4166666666666665,0.7166666666666667,0.5666666666666667,0.9958333333333332
357177,2017-06-21,5.295833333333333,1,23,0,21,2,0,0,0,0.0,2,0,1,0,5,0,1.45,2.3666666666666667,0.0,0.0,5.066666666666666,4.929166666666666,1.5666666666666669,1.9,4.616666666666666,0.0,0.0,3.4166666666666665,0.7166666666666667,0.5666666666666667
357547,2017-06-15,7.2625,1,23,0,15,3,0,0,0,0.0,2,1,2,0,5,0,9.716666666666667,10.333333333333334,7.2,0.0,0.0,9.65,6.841666666666668,10.066666666666666,8.25,7.6625,0.0,0.0,8.183333333333334,6.5166666666666675
357547,2017-06-16,7.866666666666666,1,23,0,16,4,0,1,0,0.0,2,1,2,0,5,0,7.2625,9.716666666666667,10.333333333333334,7.2,0.0,0.0,9.65,6.841666666666668,10.066666666666666,8.25,7.6625,0.0,0.0,8.183333333333334
357547,2017-06-17,0.0,1,23,0,17,5,1,1,0,0.0,2,1,2,0,5,0,7.866666666666666,7.2625,9.716666666666667,10.333333333333334,7.2,0.0,0.0,9.65,6.841666666666668,10.066666666666666,8.25,7.6625,0.0,0.0
357547,2017-06-18,0.0,1,23,0,18,6,1,0,1,0.0,2,1,2,0,5,0,0.0,7.866666666666666,7.2625,9.716666666666667,10.333333333333334,7.2,0.0,0.0,9.65,6.841666666666668,10.066666666666666,8.25,7.6625,0.0
357547,2017-06-19,0.0,1,23,0,19,0,0,0,1,0.0,2,1,2,0,5,0,0.0,0.0,7.866666666666666,7.2625,9.716666666666667,10.333333333333334,7.2,0.0,0.0,9.65,6.841666666666668,10.066666666666666,8.25,7.6625
357547,2017-06-20,10.429166666666667,1,23,0,20,1,0,0,0,0.0,2,1,2,0,5,0,0.0,0.0,0.0,7.866666666666666,7.2625,9.716666666666667,10.333333333333334,7.2,0.0,0.0,9.65,6.841666666666668,10.066666666666666,8.25
357547,2017-06-21,10.116666666666667,1,23,0,21,2,0,0,0,0.0,2,1,2,0,5,0,10.429166666666667,0.0,0.0,0.0,7.866666666666666,7.2625,9.716666666666667,10.333333333333334,7.2,0.0,0.0,9.65,6.841666666666668,10.066666666666666
357995,2017-06-15,0.0,0,45,4,15,3,0,0,0,1.0,4,0,1,1,4,9,3.066666666666667,5.2,4.95,0.0,4.783333333333333,4.616666666666666,4.6,3.4833333333333334,5.133333333333334,4.316666666666666,5.116666666666666,3.1333333333333333,4.716666666666667,2.4
357995,2017-06-16,4.9,0,45,4,16,4,0,1,0,1.0,4,0,1,1,4,9,0.0,3.066666666666667,5.2,4.95,0.0,4.783333333333333,4.616666666666666,4.6,3.4833333333333334,5.133333333333334,4.316666666666666,5.116666666666666,3.1333333333333333,4.716666666666667
357995,2017-06-17,3.05,0,45,4,17,5,1,1,0,1.0,4,0,1,1,4,9,4.9,0.0,3.066666666666667,5.2,4.95,0.0,4.783333333333333,4.616666666666666,4.6,3.4833333333333334,5.133333333333334,4.316666666666666,5.116666666666666,3.1333333333333333
357995,2017-06-18,3.95,0,45,4,18,6,1,0,1,1.0,4,0,1,1,4,9,3.05,4.9,0.0,3.066666666666667,5.2,4.95,0.0,4.783333333333333,4.616666666666666,4.6,3.4833333333333334,5.133333333333334,4.316666666666666,5.116666666666666
357995,2017-06-19,1.6958333333333333,0,45,4,19,0,0,0,1,1.0,4,0,1,1,4,9,3.95,3.05,4.9,0.0,3.066666666666667,5.2,4.95,0.0,4.783333333333333,4.616666666666666,4.6,3.4833333333333334,5.133333333333334,4.316666666666666
357995,2017-06-20,1.2666666666666666,0,45,4,20,1,0,0,0,1.0,4,0,1,1,4,9,1.6958333333333333,3.95,3.05,4.9,0.0,3.066666666666667,5.2,4.95,0.0,4.783333333333333,4.616666666666666,4.6,3.4833333333333334,5.133333333333334
357995,2017-06-21,4.591666666666667,0,45,4,21,2,0,0,0,1.0,4,0,1,1,4,9,1.2666666666666666,1.6958333333333333,3.95,3.05,4.9,0.0,3.066666666666667,5.2,4.95,0.0,4.783333333333333,4.616666666666666,4.6,3.4833333333333334
358743,2017-06-15,5.066666666666666,1,53,4,15,3,0,0,0,1.0,5,0,1,1,9,9,3.1625,5.3916666666666675,5.266666666666667,7.2333333333333325,6.45,4.75,5.65,3.7666666666666666,4.166666666666667,0.45,4.833333333333333,5.633333333333334,0.16666666666666666,1.8166666666666669
358743,2017-06-16,0.0,1,53,4,16,4,0,1,0,1.0,5,0,1,1,9,9,5.066666666666666,3.1625,5.3916666666666675,5.266666666666667,7.2333333333333325,6.45,4.75,5.65,3.7666666666666666,4.166666666666667,0.45,4.833333333333333,5.633333333333334,0.16666666666666666
358743,2017-06-17,6.675,1,53,4,17,5,1,1,0,1.0,5,0,1,1,9,9,0.0,5.066666666666666,3.1625,5.3916666666666675,5.266666666666667,7.2333333333333325,6.45,4.75,5.65,3.7666666666666666,4.166666666666667,0.45,4.833333333333333,5.633333333333334
358743,2017-06-18,4.2125,1,53,4,18,6,1,0,1,1.0,5,0,1,1,9,9,6.675,0.0,5.066666666666666,3.1625,5.3916666666666675,5.266666666666667,7.2333333333333325,6.45,4.75,5.65,3.7666666666666666,4.166666666666667,0.45,4.833333333333333
358743,2017-06-19,1.85,1,53,4,19,0,0,0,1,1.0,5,0,1,1,9,9,4.2125,6.675,0.0,5.066666666666666,3.1625,5.3916666666666675,5.266666666666667,7.2333333333333325,6.45,4.75,5.65,3.7666666666666666,4.166666666666667,0.45
358743,2017-06-20,0.15,1,53,4,20,1,0,0,0,1.0,5,0,1,1,9,9,1.85,4.2125,6.675,0.0,5.066666666666666,3.1625,5.3916666666666675,5.266666666666667,7.2333333333333325,6.45,4.75,5.65,3.7666666666666666,4.166666666666667
358743,2017-06-21,5.65,1,53,4,21,2,0,0,0,1.0,5,0,1,1,9,9,0.15,1.85,4.2125,6.675,0.0,5.066666666666666,3.1625,5.3916666666666675,5.266666666666667,7.2333333333333325,6.45,4.75,5.65,3.7666666666666666
359675,2017-06-15,3.4833333333333334,1,22,0,15,3,0,0,0,0.0,2,0,0,0,5,0,3.9,1.3833333333333333,4.266666666666667,0.0,0.0,0.0,3.2666666666666666,1.1,4.345833333333333,5.116666666666666,0.0,0.0,0.0,5.783333333333332
359675,2017-06-16,0.0,1,22,0,16,4,0,1,0,0.0,2,0,0,0,5,0,3.4833333333333334,3.9,1.3833333333333333,4.266666666666667,0.0,0.0,0.0,3.2666666666666666,1.1,4.345833333333333,5.116666666666666,0.0,0.0,0.0
359675,2017-06-17,0.0,1,22,0,17,5,1,1,0,0.0,2,0,0,0,5,0,0.0,3.4833333333333334,3.9,1.3833333333333333,4.266666666666667,0.0,0.0,0.0,3.2666666666666666,1.1,4.345833333333333,5.116666666666666,0.0,0.0
359675,2017-06-18,0.0,1,22,0,18,6,1,0,1,0.0,2,0,0,0,5,0,0.0,0.0,3.4833333333333334,3.9,1.3833333333333333,4.266666666666667,0.0,0.0,0.0,3.2666666666666666,1.1,4.345833333333333,5.116666666666666,0.0
359675,2017-06-19,2.6,1,22,0,19,0,0,0,1,0.0,2,0,0,0,5,0,0.0,0.0,0.0,3.4833333333333334,3.9,1.3833333333333333,4.266666666666667,0.0,0.0,0.0,3.2666666666666666,1.1,4.345833333333333,5.116666666666666
359675,2017-06-20,0.0,1,22,0,20,1,0,0,0,0.0,2,0,0,0,5,0,2.6,0.0,0.0,0.0,3.4833333333333334,3.9,1.3833333333333333,4.266666666666667,0.0,0.0,0.0,3.2666666666666666,1.1,4.345833333333333
359675,2017-06-21,3.2333333333333334,1,22,0,21,2,0,0,0,0.0,2,0,0,0,5,0,0.0,2.6,0.0,0.0,0.0,3.4833333333333334,3.9,1.3833333333333333,4.266666666666667,0.0,0.0,0.0,3.2666666666666666,1.1
359968,2017-06-15,0.0,1,35,4,15,3,0,0,0,0.0,3,1,3,1,9,4,9.35,8.166666666666666,9.45,8.125,9.1,10.183333333333334,8.2,6.783333333333332,7.183333333333334,10.583333333333334,9.133333333333333,6.629166666666666,9.116666666666667,0.0
359968,2017-06-16,5.9,1,35,4,16,4,0,1,0,0.0,3,1,3,1,9,4,0.0,9.35,8.166666666666666,9.45,8.125,9.1,10.183333333333334,8.2,6.783333333333332,7.183333333333334,10.583333333333334,9.133333333333333,6.629166666666666,9.116666666666667
359968,2017-06-17,8.85,1,35,4,17,5,1,1,0,0.0,3,1,3,1,9,4,5.9,0.0,9.35,8.166666666666666,9.45,8.125,9.1,10.183333333333334,8.2,6.783333333333332,7.183333333333334,10.583333333333334,9.133333333333333,6.629166666666666
359968,2017-06-18,7.591666666666668,1,35,4,18,6,1,0,1,0.0,3,1,3,1,9,4,8.85,5.9,0.0,9.35,8.166666666666666,9.45,8.125,9.1,10.183333333333334,8.2,6.783333333333332,7.183333333333334,10.583333333333334,9.133333333333333
359968,2017-06-19,8.566666666666666,1,35,4,19,0,0,0,1,0.0,3,1,3,1,9,4,7.591666666666668,8.85,5.9,0.0,9.35,8.166666666666666,9.45,8.125,9.1,10.183333333333334,8.2,6.783333333333332,7.183333333333334,10.583333333333334
359968,2017-06-20,9.633333333333333,1,35,4,20,1,0,0,0,0.0,3,1,3,1,9,4,8.566666666666666,7.591666666666668,8.85,5.9,0.0,9.35,8.166666666666666,9.45,8.125,9.1,10.183333333333334,8.2,6.783333333333332,7.183333333333334
359968,2017-06-21,10.283333333333333,1,35,4,21,2,0,0,0,0.0,3,1,3,1,9,4,9.633333333333333,8.566666666666666,7.591666666666668,8.85,5.9,0.0,9.35,8.166666666666666,9.45,8.125,9.1,10.183333333333334,8.2,6.783333333333332
360122,2017-06-15,3.2,0,21,0,15,3,0,0,0,0.0,2,0,1,0,0,0,4.316666666666666,3.583333333333333,2.083333333333333,0.0,0.0,4.2625,3.5791666666666666,3.1166666666666667,0.9166666666666666,0.0,0.0,0.0,2.783333333333333,2.333333333333333
360122,2017-06-16,4.383333333333334,0,21,0,16,4,0,1,0,0.0,2,0,1,0,0,0,3.2,4.316666666666666,3.583333333333333,2.083333333333333,0.0,0.0,4.2625,3.5791666666666666,3.1166666666666667,0.9166666666666666,0.0,0.0,0.0,2.783333333333333
360122,2017-06-17,0.0,0,21,0,17,5,1,1,0,0.0,2,0,1,0,0,0,4.383333333333334,3.2,4.316666666666666,3.583333333333333,2.083333333333333,0.0,0.0,4.2625,3.5791666666666666,3.1166666666666667,0.9166666666666666,0.0,0.0,0.0
360122,2017-06-18,0.0,0,21,0,18,6,1,0,1,0.0,2,0,1,0,0,0,0.0,4.383333333333334,3.2,4.316666666666666,3.583333333333333,2.083333333333333,0.0,0.0,4.2625,3.5791666666666666,3.1166666666666667,0.9166666666666666,0.0,0.0
360122,2017-06-19,2.095833333333333,0,21,0,19,0,0,0,1,0.0,2,0,1,0,0,0,0.0,0.0,4.383333333333334,3.2,4.316666666666666,3.583333333333333,2.083333333333333,0.0,0.0,4.2625,3.5791666666666666,3.1166666666666667,0.9166666666666666,0.0
360122,2017-06-20,3.1166666666666667,0,21,0,20,1,0,0,0,0.0,2,0,1,0,0,0,2.095833333333333,0.0,0.0,4.383333333333334,3.2,4.316666666666666,3.583333333333333,2.083333333333333,0.0,0.0,4.2625,3.5791666666666666,3.1166666666666667,0.9166666666666666
360122,2017-06-21,2.9166666666666665,0,21,0,21,2,0,0,0,0.0,2,0,1,0,0,0,3.1166666666666667,2.095833333333333,0.0,0.0,4.383333333333334,3.2,4.316666666666666,3.583333333333333,2.083333333333333,0.0,0.0,4.2625,3.5791666666666666,3.1166666666666667
360182,2017-06-15,0.0,1,42,4,15,3,0,0,0,1.0,4,0,0,0,9,9,3.633333333333333,1.0833333333333333,3.6166666666666663,0.0,0.0,5.233333333333333,0.0,0.75,0.8333333333333334,4.95,0.0,0.0,1.1166666666666667,0.0
360182,2017-06-16,2.2333333333333334,1,42,4,16,4,0,1,0,1.0,4,0,0,0,9,9,0.0,3.633333333333333,1.0833333333333333,3.6166666666666663,0.0,0.0,5.233333333333333,0.0,0.75,0.8333333333333334,4.95,0.0,0.0,1.1166666666666667
360182,2017-06-17,0.0,1,42,4,17,5,1,1,0,1.0,4,0,0,0,9,9,2.2333333333333334,0.0,3.633333333333333,1.0833333333333333,3.6166666666666663,0.0,0.0,5.233333333333333,0.0,0.75,0.8333333333333334,4.95,0.0,0.0
360182,2017-06-18,0.0,1,42,4,18,6,1,0,1,1.0,4,0,0,0,9,9,0.0,2.2333333333333334,0.0,3.633333333333333,1.0833333333333333,3.6166666666666663,0.0,0.0,5.233333333333333,0.0,0.75,0.8333333333333334,4.95,0.0
360182,2017-06-19,0.0,1,42,4,19,0,0,0,1,1.0,4,0,0,0,9,9,0.0,0.0,2.2333333333333334,0.0,3.633333333333333,1.0833333333333333,3.6166666666666663,0.0,0.0,5.233333333333333,0.0,0.75,0.8333333333333334,4.95
360182,2017-06-20,1.6333333333333333,1,42,4,20,1,0,0,0,1.0,4,0,0,0,9,9,0.0,0.0,0.0,2.2333333333333334,0.0,3.633333333333333,1.0833333333333333,3.6166666666666663,0.0,0.0,5.233333333333333,0.0,0.75,0.8333333333333334
360182,2017-06-21,3.8,1,42,4,21,2,0,0,0,1.0,4,0,0,0,9,9,1.6333333333333333,0.0,0.0,0.0,2.2333333333333334,0.0,3.633333333333333,1.0833333333333333,3.6166666666666663,0.0,0.0,5.233333333333333,0.0,0.75
360348,2017-06-15,0.0,1,29,0,15,3,0,0,0,0.0,2,0,2,0,5,0,8.266666666666667,10.4,8.616666666666667,0.0,0.0,9.966666666666667,0.0,6.2666666666666675,8.05,0.0,0.0,0.0,7.245833333333334,0.0
360348,2017-06-16,9.529166666666667,1,29,0,16,4,0,1,0,0.0,2,0,2,0,5,0,0.0,8.266666666666667,10.4,8.616666666666667,0.0,0.0,9.966666666666667,0.0,6.2666666666666675,8.05,0.0,0.0,0.0,7.245833333333334
