driver_id,day,online_hours,date
366768,8,4.445833333333334,2017-06-08
366768,9,2.816666666666667,2017-06-09
366768,10,5.05,2017-06-10
366768,11,3.1666666666666665,2017-06-11
366768,12,1.4166666666666667,2017-06-12
366768,13,3.095833333333333,2017-06-13
366768,14,3.85,2017-06-14
366768,15,3.3666666666666667,2017-06-15
366768,16,1.9958333333333333,2017-06-16
366768,17,4.616666666666666,2017-06-17
366768,18,6.916666666666667,2017-06-18
366768,19,1.55,2017-06-19
366768,21,1.4833333333333334,2017-06-21
366799,1,8.045833333333333,2017-06-01
366799,2,9.275,2017-06-02
366799,3,4.6625,2017-06-03
366799,5,7.129166666666666,2017-06-05
366799,6,7.545833333333333,2017-06-06
366799,7,6.966666666666667,2017-06-07
366799,8,5.866666666666666,2017-06-08
366799,9,6.133333333333334,2017-06-09
366799,10,5.35,2017-06-10
366799,12,7.366666666666666,2017-06-12
366799,13,8.029166666666667,2017-06-13
366799,14,5.291666666666667,2017-06-14
366799,15,8.5625,2017-06-15
366799,16,8.05,2017-06-16
366799,17,7.683333333333334,2017-06-17
366799,19,5.0,2017-06-19
366799,21,6.3,2017-06-21
367066,1,10.629166666666666,2017-06-01
367066,2,8.4,2017-06-02
367066,3,11.35,2017-06-03
367066,4,8.933333333333334,2017-06-04
367066,6,9.5,2017-06-06
367066,7,8.45,2017-06-07
367066,8,6.483333333333333,2017-06-08
367066,10,9.383333333333333,2017-06-10
367066,11,8.583333333333334,2017-06-11
367066,12,10.283333333333333,2017-06-12
367066,13,11.5,2017-06-13
367066,14,10.416666666666666,2017-06-14
367066,15,8.066666666666666,2017-06-15
367066,16,7.595833333333333,2017-06-16
367066,17,7.066666666666666,2017-06-17
367066,18,7.333333333333333,2017-06-18
367066,19,9.15,2017-06-19
367066,20,10.533333333333333,2017-06-20
367066,21,9.083333333333334,2017-06-21
367297,1,4.883333333333334,2017-06-01
367297,2,4.0,2017-06-02
367297,6,1.9625,2017-06-06
367297,7,1.6,2017-06-07
367297,8,4.633333333333334,2017-06-08
367297,9,5.079166666666667,2017-06-09
367297,12,4.95,2017-06-12
367297,13,4.245833333333334,2017-06-13
367297,14,4.45,2017-06-14
367297,15,2.6333333333333333,2017-06-15
367297,16,1.3083333333333333,2017-06-16
367297,19,2.816666666666667,2017-06-19
367297,20,4.716666666666667,2017-06-20
367297,21,1.15,2017-06-21
367470,1,8.683333333333334,2017-06-01
367470,2,9.383333333333333,2017-06-02
367470,3,5.183333333333334,2017-06-03
367470,4,5.9,2017-06-04
367470,5,8.216666666666667,2017-06-05
367470,6,6.983333333333333,2017-06-06
367470,7,6.058333333333334,2017-06-07
367470,8,7.95,2017-06-08
367470,9,6.866666666666666,2017-06-09
367470,10,10.483333333333333,2017-06-10
367470,11,8.966666666666667,2017-06-11
367470,12,9.05,2017-06-12
367470,13,6.683333333333334,2017-06-13
367470,14,6.595833333333333,2017-06-14
367470,15,6.216666666666667,2017-06-15
367470,16,9.416666666666666,2017-06-16
367470,17,7.3,2017-06-17
367470,18,8.983333333333333,2017-06-18
367470,19,9.229166666666666,2017-06-19
367470,20,5.95,2017-06-20
367470,21,6.145833333333333,2017-06-21
367716,1,2.4,2017-06-01
367716,5,3.216666666666667,2017-06-05
367716,6,1.5625,2017-06-06
367716,7,1.9,2017-06-07
367716,8,2.066666666666667,2017-06-08
367716,12,3.3,2017-06-12
367716,14,1.9,2017-06-14
367716,15,3.879166666666667,2017-06-15
367716,19,3.2333333333333334,2017-06-19
367716,20,0.43333333333333335,2017-06-20
367716,21,1.7,2017-06-21
367760,1,9.333333333333334,2017-06-01
367760,3,10.216666666666667,2017-06-03
367760,5,9.829166666666667,2017-06-05
367760,7,6.55,2017-06-07
367760,8,8.766666666666667,2017-06-08
367760,10,8.070833333333333,2017-06-10
367760,12,8.816666666666666,2017-06-12
367760,13,8.05,2017-06-13
367760,14,8.429166666666667,2017-06-14
367760,15,8.433333333333334,2017-06-15
367760,16,9.033333333333333,2017-06-16
367760,17,7.7,2017-06-17
367760,19,6.145833333333333,2017-06-19
367760,20,7.866666666666666,2017-06-20
367760,21,7.116666666666666,2017-06-21
368099,1,9.216666666666667,2017-06-01
368099,2,10.466666666666667,2017-06-02
368099,5,5.645833333333333,2017-06-05
368099,6,6.15,2017-06-06
368099,7,8.733333333333333,2017-06-07
368099,8,6.4,2017-06-08
368099,9,7.083333333333333,2017-06-09
368099,12,6.483333333333333,2017-06-12
368099,13,6.079166666666667,2017-06-13
368099,14,9.679166666666667,2017-06-14
368099,15,9.166666666666666,2017-06-15
368099,16,7.7,2017-06-16
368099,19,9.133333333333333,2017-06-19
368099,21,7.6,2017-06-21
368128,1,5.716666666666667,2017-06-01
368128,2,4.833333333333333,2017-06-02
368128,5,5.016666666666667,2017-06-05
368128,6,7.429166666666666,2017-06-06
368128,7,8.595833333333333,2017-06-07
368128,8,8.666666666666666,2017-06-08
368128,9,8.029166666666667,2017-06-09
368128,10,0.26666666666666666,2017-06-10
368128,12,4.795833333333333,2017-06-12
368128,13,8.083333333333334,2017-06-13
368128,14,7.9,2017-06-14
368128,15,8.645833333333334,2017-06-15
368128,16,9.145833333333334,2017-06-16
368128,17,0.2,2017-06-17
368128,19,7.716666666666667,2017-06-19
368128,20,6.083333333333333,2017-06-20
368128,21,7.766666666666667,2017-06-21
368196,1,4.066666666666666,2017-06-01
368196,2,3.8333333333333335,2017-06-02
368196,3,9.7,2017-06-03
368196,4,6.833333333333333,2017-06-04
368196,5,2.066666666666667,2017-06-05
368196,6,1.4666666666666666,2017-06-06
368196,7,1.9166666666666667,2017-06-07
368196,8,4.716666666666667,2017-06-08
368196,9,0.36666666666666664,2017-06-09
368196,10,8.6625,2017-06-10
368196,11,7.279166666666667,2017-06-11
368196,12,3.3833333333333333,2017-06-12
368196,13,1.5458333333333334,2017-06-13
368196,14,4.616666666666666,2017-06-14
368196,15,3.8625,2017-06-15
368196,16,1.3333333333333333,2017-06-16
368196,17,6.466666666666667,2017-06-17
368196,18,10.408333333333333,2017-06-18
368196,19,1.7833333333333334,2017-06-19
368196,20,3.7333333333333334,2017-06-20
368196,21,1.8291666666666666,2017-06-21
368866,1,9.55,2017-06-01
368866,2,8.116666666666667,2017-06-02
368866,5,7.25,2017-06-05
368866,6,6.566666666666666,2017-06-06
368866,7,6.129166666666666,2017-06-07
368866,8,6.0,2017-06-08
368866,9,7.883333333333334,2017-06-09
368866,12,5.016666666666667,2017-06-12
368866,13,8.033333333333333,2017-06-13
368866,14,6.066666666666666,2017-06-14
368866,15,7.583333333333333,2017-06-15
368866,16,5.066666666666666,2017-06-16
368866,19,8.15,2017-06-19
368866,20,8.816666666666666,2017-06-20
368866,21,8.65,2017-06-21
369057,1,9.833333333333334,2017-06-01
369057,5,7.833333333333333,2017-06-05
369057,6,8.945833333333333,2017-06-06
369057,8,6.8125,2017-06-08
369057,9,6.85,2017-06-09
369057,12,9.966666666666667,2017-06-12
369057,13,10.116666666666667,2017-06-13
369057,15,8.483333333333333,2017-06-15
369057,16,6.716666666666667,2017-06-16
369057,19,9.066666666666666,2017-06-19
369057,20,8.875,2017-06-20
369598,1,5.783333333333333,2017-06-01
369598,2,8.633333333333333,2017-06-02
369598,3,9.133333333333333,2017-06-03
369598,5,8.816666666666666,2017-06-05
369598,6,8.816666666666666,2017-06-06
369598,8,5.866666666666666,2017-06-08
369598,12,8.383333333333333,2017-06-12
369598,13,8.983333333333333,2017-06-13
369598,14,9.066666666666666,2017-06-14
369598,15,9.433333333333334,2017-06-15
369598,16,8.441666666666666,2017-06-16
369598,17,9.879166666666666,2017-06-17
369598,19,6.266666666666667,2017-06-19
369598,20,8.7625,2017-06-20
369598,21,6.15,2017-06-21
369625,1,1.4291666666666667,2017-06-01
369625,2,1.45,2017-06-02
369625,5,3.566666666666667,2017-06-05
369625,6,1.3333333333333333,2017-06-06
369625,7,3.85,2017-06-07
369625,8,2.15,2017-06-08
369625,9,2.029166666666667,2017-06-09
369625,12,3.279166666666667,2017-06-12
369625,13,3.3,2017-06-13
369625,14,0.6333333333333333,2017-06-14
369625,15,4.266666666666667,2017-06-15
369625,16,3.6125,2017-06-16
369625,19,4.433333333333334,2017-06-19
369625,20,3.7666666666666666,2017-06-20
369625,21,1.4333333333333333,2017-06-21
369977,1,4.816666666666666,2017-06-01
369977,2,2.75,2017-06-02
369977,6,4.733333333333333,2017-06-06
369977,7,0.7,2017-06-07
369977,8,0.9833333333333333,2017-06-08
369977,9,2.6166666666666667,2017-06-09
369977,14,1.9833333333333334,2017-06-14
369977,15,5.15,2017-06-15
369977,16,2.4166666666666665,2017-06-16
369977,21,5.1,2017-06-21
370305,1,1.6166666666666667,2017-06-01
370305,2,0.6666666666666666,2017-06-02
370305,5,2.05,2017-06-05
370305,6,1.1,2017-06-06
370305,7,4.641666666666667,2017-06-07
370305,8,0.85,2017-06-08
370305,9,1.4166666666666667,2017-06-09
370305,12,5.6,2017-06-12
370305,13,3.1666666666666665,2017-06-13
370305,14,1.9,2017-06-14
370305,15,3.05,2017-06-15
370305,16,0.9666666666666667,2017-06-16
370305,19,0.8166666666666667,2017-06-19
370305,20,1.8333333333333333,2017-06-20
370305,21,0.9666666666666667,2017-06-21
370389,1,9.466666666666667,2017-06-01
370389,2,8.966666666666667,2017-06-02
370389,3,10.166666666666666,2017-06-03
370389,4,6.15,2017-06-04
370389,5,6.45,2017-06-05
370389,6,6.145833333333333,2017-06-06
370389,7,8.966666666666667,2017-06-07
370389,8,8.1,2017-06-08
370389,9,8.745833333333334,2017-06-09
370389,10,8.558333333333334,2017-06-10
370389,11,7.783333333333333,2017-06-11
370389,12,7.716666666666667,2017-06-12
370389,13,5.75,2017-06-13
370389,14,6.766666666666667,2017-06-14
370389,15,5.483333333333333,2017-06-15
370389,16,10.3,2017-06-16
370389,17,9.9,2017-06-17
370389,18,5.55,2017-06-18
370389,19,7.7625,2017-06-19
370389,20,6.016666666666667,2017-06-20
370389,21,8.245833333333334,2017-06-21
370390,1,1.9833333333333334,2017-06-01
370390,4,9.15,2017-06-04
370390,5,5.316666666666666,2017-06-05
370390,6,3.8666666666666667,2017-06-06
370390,7,1.0916666666666666,2017-06-07
370390,8,0.95,2017-06-08
370390,9,4.6,2017-06-09
370390,10,7.716666666666667,2017-06-10
370390,11,8.6,2017-06-11
370390,12,5.266666666666667,2017-06-12
370390,13,4.583333333333333,2017-06-13
370390,15,3.65,2017-06-15
370390,16,2.2333333333333334,2017-06-16
370390,17,9.733333333333333,2017-06-17
370390,18,5.95,2017-06-18
370390,19,2.283333333333333,2017-06-19
370390,20,5.395833333333333,2017-06-20
370390,21,2.533333333333333,2017-06-21
370530,1,7.433333333333334,2017-06-01
370530,2,6.316666666666666,2017-06-02
370530,3,6.283333333333333,2017-06-03
370530,5,5.879166666666666,2017-06-05
370530,6,7.6,2017-06-06
370530,7,5.733333333333333,2017-06-07
370530,8,6.216666666666667,2017-06-08
370530,9,9.266666666666667,2017-06-09
370530,10,6.979166666666667,2017-06-10
370530,12,8.95,2017-06-12
370530,13,9.55,2017-06-13
370530,14,7.083333333333333,2017-06-14
370530,15,7.2,2017-06-15
370530,16,10.883333333333333,2017-06-16
370530,17,5.983333333333333,2017-06-17
370530,18,7.9,2017-06-18
370530,19,8.095833333333333,2017-06-19
370530,20,9.15,2017-06-20
370530,21,8.683333333333334,2017-06-21
371001,1,7.716666666666667,2017-06-01
371001,2,5.916666666666667,2017-06-02
371001,3,10.283333333333333,2017-06-03
371001,4,10.383333333333333,2017-06-04
371001,5,6.55,2017-06-05
371001,6,6.8625,2017-06-06
371001,7,6.883333333333334,2017-06-07
371001,8,6.166666666666667,2017-06-08
371001,9,6.0,2017-06-09
371001,10,6.55,2017-06-10
371001,11,6.266666666666667,2017-06-11
371001,12,8.3,2017-06-12
371001,13,6.783333333333333,2017-06-13
371001,14,9.716666666666667,2017-06-14
371001,15,7.166666666666667,2017-06-15
371001,16,6.416666666666667,2017-06-16
371001,17,10.141666666666667,2017-06-17
371001,19,8.266666666666667,2017-06-19
371001,20,5.683333333333334,2017-06-20
371001,21,5.75,2017-06-21
371346,1,2.8125,2017-06-01
371346,2,5.05,2017-06-02
371346,3,6.1125,2017-06-03
371346,5,2.783333333333333,2017-06-05
371346,6,3.8125,2017-06-06
371346,7,1.4833333333333334,2017-06-07
371346,8,4.016666666666667,2017-06-08
371346,10,7.133333333333334,2017-06-10
371346,11,7.55,2017-06-11
371346,12,1.8,2017-06-12
371346,13,1.5833333333333333,2017-06-13
371346,14,1.9166666666666667,2017-06-14
371346,15,4.733333333333333,2017-06-15
371346,16,1.0291666666666666,2017-06-16
371346,17,5.645833333333333,2017-06-17
371346,18,6.083333333333333,2017-06-18
371346,19,3.8333333333333335,2017-06-19
371346,20,2.8833333333333333,2017-06-20
371346,21,4.766666666666667,2017-06-21
371634,1,4.083333333333333,2017-06-01
371634,2,3.9,2017-06-02
371634,5,0.5458333333333333,2017-06-05
371634,6,4.266666666666667,2017-06-06
371634,7,4.916666666666667,2017-06-07
371634,8,3.725,2017-06-08
371634,9,2.716666666666667,2017-06-09
371634,12,2.2333333333333334,2017-06-12
371634,13,5.325,2017-06-13
371634,14,4.6625,2017-06-14
371634,15,2.4,2017-06-15
371634,19,2.7,2017-06-19
371634,20,5.25,2017-06-20
371634,21,1.6,2017-06-21
372273,1,8.55,2017-06-01
372273,5,5.95,2017-06-05
372273,6,9.595833333333333,2017-06-06
372273,7,6.233333333333333,2017-06-07
372273,8,9.183333333333334,2017-06-08
372273,12,8.75,2017-06-12
372273,13,6.666666666666667,2017-06-13
372273,14,6.866666666666666,2017-06-14
372273,15,7.95,2017-06-15
372273,19,8.9,2017-06-19
372273,20,8.7,2017-06-20
372273,21,5.5125,2017-06-21
373017,1,11.133333333333333,2017-06-01
373017,2,8.85,2017-06-02
373017,3,9.1,2017-06-03
373017,4,9.525,2017-06-04
373017,5,9.9125,2017-06-05
373017,6,9.45,2017-06-06
373017,7,10.683333333333334,2017-06-07
373017,9,6.883333333333334,2017-06-09
373017,11,7.679166666666666,2017-06-11
373017,12,10.666666666666666,2017-06-12
373017,13,7.833333333333333,2017-06-13
373017,14,9.816666666666666,2017-06-14
373017,15,8.85,2017-06-15
373017,16,7.358333333333333,2017-06-16
373017,17,7.4,2017-06-17
373017,18,7.016666666666667,2017-06-18
373017,19,10.083333333333334,2017-06-19
373017,21,9.6,2017-06-21
373387,1,4.4,2017-06-01
373387,2,3.816666666666667,2017-06-02
373387,4,7.866666666666666,2017-06-04
373387,5,4.55,2017-06-05
373387,6,5.65,2017-06-06
373387,7,3.2666666666666666,2017-06-07
373387,9,2.75,2017-06-09
373387,11,6.5,2017-06-11
373387,12,1.8958333333333333,2017-06-12
373387,13,3.2,2017-06-13
373387,14,4.05,2017-06-14
373387,15,3.283333333333333,2017-06-15
373387,16,2.05,2017-06-16
373387,18,5.3125,2017-06-18
373387,19,4.166666666666667,2017-06-19
373387,20,3.283333333333333,2017-06-20
373387,21,4.983333333333333,2017-06-21
373805,1,3.6,2017-06-01
373805,2,1.6833333333333333,2017-06-02
373805,5,4.416666666666667,2017-06-05
373805,6,0.2,2017-06-06
373805,7,1.1125,2017-06-07
373805,8,4.966666666666667,2017-06-08
373805,9,4.483333333333333,2017-06-09
373805,12,3.0166666666666666,2017-06-12
373805,13,5.116666666666666,2017-06-13
373805,14,5.116666666666666,2017-06-14
373805,15,5.15,2017-06-15
373805,16,1.0166666666666666,2017-06-16
373805,19,4.4625,2017-06-19
373805,20,5.1,2017-06-20
373805,21,2.85,2017-06-21
373836,1,0.5333333333333333,2017-06-01
373836,2,4.616666666666666,2017-06-02
373836,5,3.8,2017-06-05
373836,6,4.15,2017-06-06
373836,7,3.8125,2017-06-07
373836,8,1.1666666666666667,2017-06-08
373836,9,0.2,2017-06-09
373836,12,1.3,2017-06-12
373836,13,1.0666666666666667,2017-06-13
373836,14,0.7,2017-06-14
373836,15,1.5166666666666666,2017-06-15
373836,16,2.191666666666667,2017-06-16
373836,19,3.7125,2017-06-19
373836,20,4.2,2017-06-20
373836,21,3.5625,2017-06-21
374435,1,8.6125,2017-06-01
374435,2,8.979166666666666,2017-06-02
374435,3,10.179166666666667,2017-06-03
374435,4,8.579166666666667,2017-06-04
374435,5,8.625,2017-06-05
374435,6,8.35,2017-06-06
374435,7,8.295833333333333,2017-06-07
374435,8,8.779166666666667,2017-06-08
374435,9,9.458333333333334,2017-06-09
374435,10,8.891666666666667,2017-06-10
374435,11,7.883333333333334,2017-06-11
374435,12,6.2125,2017-06-12
374435,13,7.333333333333333,2017-06-13
374435,14,8.045833333333333,2017-06-14
374435,15,8.0625,2017-06-15
374435,16,10.241666666666667,2017-06-16
374435,17,9.029166666666667,2017-06-17
374435,18,8.766666666666667,2017-06-18
374435,19,8.583333333333334,2017-06-19
374435,20,6.295833333333333,2017-06-20
374435,21,8.079166666666667,2017-06-21
374435,22,0.8,2017-06-22
374902,1,0.75,2017-06-01
374902,2,1.6458333333333333,2017-06-02
374902,5,1.25,2017-06-05
374902,6,4.245833333333334,2017-06-06
374902,7,4.65,2017-06-07
374902,8,3.95,2017-06-08
374902,9,3.4166666666666665,2017-06-09
374902,12,3.2625,2017-06-12
374902,13,2.9,2017-06-13
374902,14,4.433333333333334,2017-06-14
374902,15,3.4833333333333334,2017-06-15
374902,16,0.6,2017-06-16
374902,19,0.17916666666666667,2017-06-19
374902,20,1.4166666666666667,2017-06-20
374902,21,1.25,2017-06-21
375641,1,8.895833333333334,2017-06-01
375641,2,7.4,2017-06-02
375641,3,8.179166666666667,2017-06-03
375641,4,10.2625,2017-06-04
375641,5,8.329166666666667,2017-06-05
375641,6,10.170833333333333,2017-06-06
375641,7,9.8625,2017-06-07
375641,8,6.845833333333333,2017-06-08
375641,9,8.279166666666667,2017-06-09
375641,10,8.429166666666667,2017-06-10
375641,11,9.766666666666667,2017-06-11
375641,12,6.0,2017-06-12
375641,13,8.3625,2017-06-13
375641,14,9.125,2017-06-14
375641,15,7.966666666666667,2017-06-15
375641,16,8.929166666666667,2017-06-16
375641,17,9.379166666666666,2017-06-17
375641,18,6.55,2017-06-18
375641,20,7.545833333333333,2017-06-20
375641,21,8.729166666666666,2017-06-21
375641,22,1.7166666666666666,2017-06-22
376164,1,3.3833333333333333,2017-06-01
376164,2,3.5625,2017-06-02
376164,3,8.833333333333334,2017-06-03
376164,4,4.583333333333333,2017-06-04
376164,5,0.9,2017-06-05
376164,6,1.3833333333333333,2017-06-06
376164,7,2.8666666666666667,2017-06-07
376164,8,4.5,2017-06-08
376164,9,4.15,2017-06-09
376164,10,6.9,2017-06-10
376164,11,6.766666666666667,2017-06-11
376164,12,3.0833333333333335,2017-06-12
376164,13,3.0458333333333334,2017-06-13
376164,15,2.566666666666667,2017-06-15
376164,16,2.75,2017-06-16
376164,17,8.045833333333333,2017-06-17
376164,18,5.8,2017-06-18
376164,19,2.1166666666666667,2017-06-19
376164,21,3.495833333333333,2017-06-21
376324,1,5.016666666666667,2017-06-01
376324,2,4.866666666666666,2017-06-02
376324,5,4.716666666666667,2017-06-05
376324,7,2.3625,2017-06-07
376324,8,1.3333333333333333,2017-06-08
376324,9,3.033333333333333,2017-06-09
376324,13,3.8,2017-06-13
376324,14,2.129166666666667,2017-06-14
376324,15,1.5,2017-06-15
376324,16,1.1166666666666667,2017-06-16
376324,19,5.8,2017-06-19
376324,20,1.15,2017-06-20
376324,21,2.566666666666667,2017-06-21
376798,1,8.833333333333334,2017-06-01
376798,2,6.4,2017-06-02
376798,4,10.316666666666666,2017-06-04
376798,5,11.5,2017-06-05
376798,6,7.395833333333333,2017-06-06
376798,7,6.029166666666667,2017-06-07
376798,8,11.3,2017-06-08
376798,9,8.2125,2017-06-09
376798,11,8.416666666666666,2017-06-11
376798,12,8.7,2017-06-12
376798,13,10.366666666666667,2017-06-13
376798,14,8.716666666666667,2017-06-14
376798,15,10.783333333333333,2017-06-15
376798,16,9.033333333333333,2017-06-16
376798,18,7.45,2017-06-18
376798,19,10.345833333333333,2017-06-19
376798,20,8.65,2017-06-20
376798,21,9.345833333333333,2017-06-21
377034,1,4.1,2017-06-01
377034,2,4.933333333333334,2017-06-02
377034,3,7.216666666666667,2017-06-03
377034,4,4.5,2017-06-04
377034,5,7.1,2017-06-05
377034,6,7.7,2017-06-06
377034,7,7.466666666666667,2017-06-07
377034,8,5.85,2017-06-08
377034,9,5.6,2017-06-09
377034,10,7.966666666666667,2017-06-10
377034,11,6.366666666666666,2017-06-11
377034,12,6.633333333333334,2017-06-12
377034,13,4.545833333333333,2017-06-13
377034,15,4.65,2017-06-15
377034,16,6.016666666666667,2017-06-16
377034,18,6.083333333333333,2017-06-18
377034,19,3.8625,2017-06-19
377034,20,5.766666666666667,2017-06-20
377034,21,6.0125,2017-06-21
377052,1,8.016666666666667,2017-06-01
377052,2,5.883333333333334,2017-06-02
377052,4,5.8125,2017-06-04
377052,5,8.966666666666667,2017-06-05
377052,6,6.816666666666666,2017-06-06
377052,7,10.2125,2017-06-07
377052,8,8.383333333333333,2017-06-08
377052,9,7.116666666666666,2017-06-09
377052,11,6.333333333333333,2017-06-11
377052,12,8.833333333333334,2017-06-12
377052,13,6.866666666666666,2017-06-13
377052,14,9.466666666666667,2017-06-14
377052,15,6.95,2017-06-15
377052,16,6.466666666666667,2017-06-16
377052,18,7.366666666666666,2017-06-18
377052,19,8.25,2017-06-19
377052,20,8.379166666666666,2017-06-20
377052,21,9.75,2017-06-21
377346,2,8.533333333333333,2017-06-02
377346,3,7.683333333333334,2017-06-03
377346,4,9.416666666666666,2017-06-04
377346,5,7.466666666666667,2017-06-05
377346,6,7.166666666666667,2017-06-06
377346,7,9.833333333333334,2017-06-07
377346,8,10.779166666666667,2017-06-08
377346,9,11.483333333333333,2017-06-09
377346,10,8.066666666666666,2017-06-10
377346,11,10.666666666666666,2017-06-11
377346,12,7.183333333333334,2017-06-12
377346,13,10.416666666666666,2017-06-13
377346,14,6.933333333333334,2017-06-14
377346,15,6.983333333333333,2017-06-15
377346,16,11.116666666666667,2017-06-16
377346,17,7.733333333333333,2017-06-17
377346,18,9.866666666666667,2017-06-18
377346,19,6.783333333333333,2017-06-19
377346,20,9.283333333333333,2017-06-20
377346,21,7.116666666666666,2017-06-21
377897,2,6.366666666666666,2017-06-02
377897,5,6.7,2017-06-05
377897,6,9.0,2017-06-06
377897,8,5.683333333333334,2017-06-08
377897,9,6.183333333333334,2017-06-09
377897,12,10.033333333333333,2017-06-12
377897,13,7.0125,2017-06-13
377897,15,10.395833333333334,2017-06-15
377897,16,9.716666666666667,2017-06-16
377897,19,9.616666666666667,2017-06-19
377897,20,8.416666666666666,2017-06-20
378731,2,8.133333333333333,2017-06-02
378731,5,6.133333333333334,2017-06-05
378731,6,6.866666666666666,2017-06-06
378731,7,10.666666666666666,2017-06-07
378731,9,7.15,2017-06-09
378731,12,6.9,2017-06-12
378731,13,7.216666666666667,2017-06-13
378731,14,7.966666666666667,2017-06-14
378731,16,8.5,2017-06-16
378731,19,7.15,2017-06-19
378731,20,6.45,2017-06-20
378731,21,9.25,2017-06-21
379241,1,4.716666666666667,2017-06-01
379241,2,5.35,2017-06-02
379241,3,7.716666666666667,2017-06-03
379241,5,1.4416666666666667,2017-06-05
379241,6,4.55,2017-06-06
379241,7,2.1333333333333333,2017-06-07
379241,8,2.1666666666666665,2017-06-08
379241,9,2.2666666666666666,2017-06-09
379241,10,6.7125,2017-06-10
379241,12,0.7458333333333333,2017-06-12
379241,13,3.6166666666666667,2017-06-13
379241,14,3.85,2017-06-14
379241,15,1.5,2017-06-15
379241,16,0.65,2017-06-16
379241,17,6.829166666666667,2017-06-17
379241,19,5.7,2017-06-19
379241,20,1.6166666666666667,2017-06-20
379241,21,2.8,2017-06-21
379590,1,5.433333333333334,2017-06-01
379590,2,8.733333333333333,2017-06-02
379590,3,8.716666666666667,2017-06-03
379590,4,7.5,2017-06-04
379590,5,9.4125,2017-06-05
379590,6,6.129166666666666,2017-06-06
379590,7,6.216666666666667,2017-06-07
379590,8,8.216666666666667,2017-06-08
379590,9,7.533333333333333,2017-06-09
379590,10,8.783333333333333,2017-06-10
379590,11,8.75,2017-06-11
379590,12,6.216666666666667,2017-06-12
379590,14,8.75,2017-06-14
379590,15,5.633333333333334,2017-06-15
379590,16,8.8,2017-06-16
379590,17,6.1625,2017-06-17
379590,18,10.583333333333334,2017-06-18
379590,19,5.233333333333333,2017-06-19
379590,20,9.75,2017-06-20
379590,21,10.933333333333334,2017-06-21
379865,1,8.033333333333333,2017-06-01
379865,2,9.216666666666667,2017-06-02
379865,3,10.283333333333333,2017-06-03
379865,4,8.233333333333333,2017-06-04
379865,6,10.833333333333334,2017-06-06
379865,7,10.933333333333334,2017-06-07
379865,8,9.166666666666666,2017-06-08
379865,9,11.166666666666666,2017-06-09
379865,10,9.333333333333334,2017-06-10
379865,11,10.033333333333333,2017-06-11
379865,12,7.7,2017-06-12
379865,13,6.466666666666667,2017-06-13
379865,14,10.425,2017-06-14
379865,15,10.9125,2017-06-15
379865,16,10.991666666666667,2017-06-16
379865,17,10.683333333333334,2017-06-17
379865,18,10.183333333333334,2017-06-18
379865,19,8.716666666666667,2017-06-19
379865,20,7.783333333333333,2017-06-20
379865,21,10.15,2017-06-21
380457,1,6.35,2017-06-01
380457,2,5.695833333333334,2017-06-02
380457,7,8.366666666666667,2017-06-07
380457,8,4.216666666666667,2017-06-08
380457,9,8.266666666666667,2017-06-09
380457,13,6.35,2017-06-13
380457,14,6.083333333333333,2017-06-14
380457,15,4.466666666666667,2017-06-15
380457,16,5.766666666666667,2017-06-16
380457,20,8.016666666666667,2017-06-20
380457,21,5.05,2017-06-21
381280,2,6.316666666666666,2017-06-02
381280,4,5.6625,2017-06-04
381280,5,10.25,2017-06-05
381280,6,7.716666666666667,2017-06-06
381280,7,7.25,2017-06-07
381280,8,7.283333333333333,2017-06-08
381280,9,6.816666666666666,2017-06-09
381280,11,6.3,2017-06-11
381280,12,8.716666666666667,2017-06-12
381280,13,8.016666666666667,2017-06-13
381280,14,9.6125,2017-06-14
381280,15,6.25,2017-06-15
381280,16,8.383333333333333,2017-06-16
381280,18,7.333333333333333,2017-06-18
381280,19,5.783333333333333,2017-06-19
381280,20,9.183333333333334,2017-06-20
381280,21,8.5625,2017-06-21
381429,1,4.616666666666666,2017-06-01
381429,2,3.75,2017-06-02
381429,5,3.7333333333333334,2017-06-05
381429,6,3.45,2017-06-06
381429,7,3.1958333333333333,2017-06-07
381429,8,4.316666666666666,2017-06-08
381429,9,2.1166666666666667,2017-06-09
381429,12,4.333333333333333,2017-06-12
381429,13,3.85,2017-06-13
381429,14,3.8833333333333333,2017-06-14
381429,15,4.516666666666667,2017-06-15
381429,16,3.6,2017-06-16
381429,19,4.445833333333334,2017-06-19
381429,20,4.466666666666667,2017-06-20
381429,21,4.383333333333334,2017-06-21
381838,1,10.033333333333333,2017-06-01
381838,2,5.645833333333333,2017-06-02
381838,3,7.416666666666667,2017-06-03
381838,4,7.066666666666666,2017-06-04
381838,5,9.370833333333334,2017-06-05
381838,6,6.766666666666667,2017-06-06
381838,8,9.05,2017-06-08
381838,9,9.966666666666667,2017-06-09
381838,10,6.416666666666667,2017-06-10
381838,11,6.633333333333334,2017-06-11
381838,12,6.533333333333333,2017-06-12
381838,13,7.883333333333334,2017-06-13
381838,14,7.133333333333334,2017-06-14
381838,15,6.816666666666666,2017-06-15
381838,16,5.616666666666666,2017-06-16
381838,17,8.6,2017-06-17
381838,19,10.025,2017-06-19
381838,20,9.55,2017-06-20
381838,21,9.4,2017-06-21
382108,1,8.383333333333333,2017-06-01
382108,2,4.683333333333334,2017-06-02
382108,3,6.5,2017-06-03
382108,5,6.833333333333333,2017-06-05
