driver_id,date,online_hours,gender,age,number_of_kids,day,dayofweek,holiday,prev_holiday,next_holiday,age2,age3,c1,c2,c3,gender_kids,age_kids,prev_1,prev_2,prev_3,prev_4,prev_5,prev_6,prev_7,prev_8,prev_9,prev_10,prev_11,prev_12,prev_13,prev_14,cr_3,cr_5,cr_10
206482,2017-06-21,7.9,1,47,3,21,2,0,0,0,1.0,4,1,3,1,8,8,9.35,8.633333333333333,7.183333333333334,9.933333333333334,5.9833333333333325,9.383333333333333,0.0,8.816666666666666,5.266666666666667,6.883333333333334,6.9,7.566666666666666,8.1,5.7333333333333325,1,1,9
206606,2017-06-15,7.195833333333334,1,35,1,15,3,0,0,0,0.0,3,1,3,1,6,1,9.116666666666667,6.4625,9.216666666666667,9.666666666666666,6.033333333333332,7.533333333333332,9.683333333333334,8.0,6.45,0.0,9.895833333333334,6.183333333333334,10.016666666666667,10.75,1,1,8
206606,2017-06-16,0.0,1,35,1,16,4,0,0,1,0.0,3,1,3,1,6,1,7.195833333333334,9.116666666666667,6.4625,9.216666666666667,9.666666666666666,6.033333333333332,7.533333333333332,9.683333333333334,8.0,6.45,0.0,9.895833333333334,6.183333333333334,10.016666666666667,1,1,8
206606,2017-06-17,6.583333333333332,1,35,1,17,5,1,0,1,0.0,3,1,3,1,6,1,0.0,7.195833333333334,9.116666666666667,6.4625,9.216666666666667,9.666666666666666,6.033333333333332,7.533333333333332,9.683333333333334,8.0,6.45,0.0,9.895833333333334,6.183333333333334,1,2,3
206606,2017-06-18,7.083333333333332,1,35,1,18,6,1,1,0,0.0,3,1,3,1,6,1,6.583333333333332,0.0,7.195833333333334,9.116666666666667,6.4625,9.216666666666667,9.666666666666666,6.033333333333332,7.533333333333332,9.683333333333334,8.0,6.45,0.0,9.895833333333334,1,1,1
206606,2017-06-19,8.616666666666667,1,35,1,19,0,0,1,0,0.0,3,1,3,1,6,1,7.083333333333332,6.583333333333332,0.0,7.195833333333334,9.116666666666667,6.4625,9.216666666666667,9.666666666666666,6.033333333333332,7.533333333333332,9.683333333333334,8.0,6.45,0.0,1,4,7
206606,2017-06-20,9.5,1,35,1,20,1,0,0,0,0.0,3,1,3,1,6,1,8.616666666666667,7.083333333333332,6.583333333333332,0.0,7.195833333333334,9.116666666666667,6.4625,9.216666666666667,9.666666666666666,6.033333333333332,7.533333333333332,9.683333333333334,8.0,6.45,1,4,4
206606,2017-06-21,7.95,1,35,1,21,2,0,0,0,0.0,3,1,3,1,6,1,9.5,8.616666666666667,7.083333333333332,6.583333333333332,0.0,7.195833333333334,9.116666666666667,6.4625,9.216666666666667,9.666666666666666,6.033333333333332,7.533333333333332,9.683333333333334,8.0,1,1,4
206852,2017-06-15,0.0,1,23,2,15,3,0,0,0,0.0,2,0,1,0,7,2,3.55,2.8833333333333333,4.8,0.0,0.0,2.083333333333333,3.1,2.095833333333333,3.05,2.533333333333333,0.0,0.0,5.4,2.466666666666667,0,3,0
206852,2017-06-16,5.233333333333333,1,23,2,16,4,0,0,1,0.0,2,0,1,0,7,2,0.0,3.55,2.8833333333333333,4.8,0.0,0.0,2.083333333333333,3.1,2.095833333333333,3.05,2.533333333333333,0.0,0.0,5.4,0,3,0
206852,2017-06-17,0.0,1,23,2,17,5,1,0,1,0.0,2,0,1,0,7,2,5.233333333333333,0.0,3.55,2.8833333333333333,4.8,0.0,0.0,2.083333333333333,3.1,2.095833333333333,3.05,2.533333333333333,0.0,0.0,0,3,5
206852,2017-06-18,0.0,1,23,2,18,6,1,1,0,0.0,2,0,1,0,7,2,0.0,5.233333333333333,0.0,3.55,2.8833333333333333,4.8,0.0,0.0,2.083333333333333,3.1,2.095833333333333,3.05,2.533333333333333,0.0,0,3,5
206852,2017-06-19,1.3,1,23,2,19,0,0,1,0,0.0,2,0,1,0,7,2,0.0,0.0,5.233333333333333,0.0,3.55,2.8833333333333333,4.8,0.0,0.0,2.083333333333333,3.1,2.095833333333333,3.05,2.533333333333333,0,3,6
206852,2017-06-20,2.6125,1,23,2,20,1,0,0,0,0.0,2,0,1,0,7,2,1.3,0.0,0.0,5.233333333333333,0.0,3.55,2.8833333333333333,4.8,0.0,0.0,2.083333333333333,3.1,2.095833333333333,3.05,0,3,6
206852,2017-06-21,3.6458333333333335,1,23,2,21,2,0,0,0,0.0,2,0,1,0,7,2,2.6125,1.3,0.0,0.0,5.233333333333333,0.0,3.55,2.8833333333333333,4.8,0.0,0.0,2.083333333333333,3.1,2.095833333333333,0,3,6
207621,2017-06-15,5.416666666666668,0,26,3,15,3,0,0,0,0.0,2,0,0,0,3,3,4.266666666666667,1.7666666666666666,2.066666666666667,0.0,0.0,0.7666666666666667,4.883333333333334,0.9833333333333332,0.8,0.7833333333333333,0.0,0.0,2.3625,2.05,0,3,0
207621,2017-06-16,3.8333333333333335,0,26,3,16,4,0,0,1,0.0,2,0,0,0,3,3,5.416666666666668,4.266666666666667,1.7666666666666666,2.066666666666667,0.0,0.0,0.7666666666666667,4.883333333333334,0.9833333333333332,0.8,0.7833333333333333,0.0,0.0,2.3625,0,3,0
207621,2017-06-17,0.0,0,26,3,17,5,1,0,1,0.0,2,0,0,0,3,3,3.8333333333333335,5.416666666666668,4.266666666666667,1.7666666666666666,2.066666666666667,0.0,0.0,0.7666666666666667,4.883333333333334,0.9833333333333332,0.8,0.7833333333333333,0.0,0.0,0,3,5
207621,2017-06-18,0.0,0,26,3,18,6,1,1,0,0.0,2,0,0,0,3,3,0.0,3.8333333333333335,5.416666666666668,4.266666666666667,1.7666666666666666,2.066666666666667,0.0,0.0,0.7666666666666667,4.883333333333334,0.9833333333333332,0.8,0.7833333333333333,0.0,0,3,5
207621,2017-06-19,0.0,0,26,3,19,0,0,1,0,0.0,2,0,0,0,3,3,0.0,0.0,3.8333333333333335,5.416666666666668,4.266666666666667,1.7666666666666666,2.066666666666667,0.0,0.0,0.7666666666666667,4.883333333333334,0.9833333333333332,0.8,0.7833333333333333,0,3,5
207621,2017-06-20,5.7666666666666675,0,26,3,20,1,0,0,0,0.0,2,0,0,0,3,3,0.0,0.0,0.0,3.8333333333333335,5.416666666666668,4.266666666666667,1.7666666666666666,2.066666666666667,0.0,0.0,0.7666666666666667,4.883333333333334,0.9833333333333332,0.8,0,3,6
207621,2017-06-21,0.9,0,26,3,21,2,0,0,0,0.0,2,0,0,0,3,3,5.7666666666666675,0.0,0.0,0.0,3.8333333333333335,5.416666666666668,4.266666666666667,1.7666666666666666,2.066666666666667,0.0,0.0,0.7666666666666667,4.883333333333334,0.9833333333333332,0,4,6
208365,2017-06-15,3.3833333333333333,0,51,2,15,3,0,0,0,1.0,5,0,0,0,2,7,3.733333333333333,2.75,2.25,0.0,0.0,2.333333333333333,0.8666666666666667,1.0666666666666669,1.25,3.733333333333333,0.0,0.0,0.0,1.4666666666666666,0,3,0
208365,2017-06-16,3.583333333333333,0,51,2,16,4,0,0,1,1.0,5,0,0,0,2,7,3.3833333333333333,3.733333333333333,2.75,2.25,0.0,0.0,2.333333333333333,0.8666666666666667,1.0666666666666669,1.25,3.733333333333333,0.0,0.0,0.0,0,3,0
208365,2017-06-17,0.0,0,51,2,17,5,1,0,1,1.0,5,0,0,0,2,7,3.583333333333333,3.3833333333333333,3.733333333333333,2.75,2.25,0.0,0.0,2.333333333333333,0.8666666666666667,1.0666666666666669,1.25,3.733333333333333,0.0,0.0,0,3,5
208365,2017-06-18,0.0,0,51,2,18,6,1,1,0,1.0,5,0,0,0,2,7,0.0,3.583333333333333,3.3833333333333333,3.733333333333333,2.75,2.25,0.0,0.0,2.333333333333333,0.8666666666666667,1.0666666666666669,1.25,3.733333333333333,0.0,0,3,5
208365,2017-06-19,2.6333333333333333,0,51,2,19,0,0,1,0,1.0,5,0,0,0,2,7,0.0,0.0,3.583333333333333,3.3833333333333333,3.733333333333333,2.75,2.25,0.0,0.0,2.333333333333333,0.8666666666666667,1.0666666666666669,1.25,3.733333333333333,0,3,5
208365,2017-06-20,2.95,0,51,2,20,1,0,0,0,1.0,5,0,0,0,2,7,2.6333333333333333,0.0,0.0,3.583333333333333,3.3833333333333333,3.733333333333333,2.75,2.25,0.0,0.0,2.333333333333333,0.8666666666666667,1.0666666666666669,1.25,0,3,6
208365,2017-06-21,0.0,0,51,2,21,2,0,0,0,1.0,5,0,0,0,2,7,2.95,2.6333333333333333,0.0,0.0,3.583333333333333,3.3833333333333333,3.733333333333333,2.75,2.25,0.0,0.0,2.333333333333333,0.8666666666666667,1.0666666666666669,0,3,6
208841,2017-06-15,9.7125,1,22,0,15,3,0,0,0,0.0,2,1,3,1,5,0,10.683333333333334,9.566666666666666,7.216666666666668,9.379166666666666,9.383333333333333,7.7333333333333325,9.9125,5.7,9.316666666666666,5.9833333333333325,8.483333333333333,6.05,5.9,10.3,1,1,8
208841,2017-06-16,8.166666666666666,1,22,0,16,4,0,0,1,0.0,2,1,3,1,5,0,9.7125,10.683333333333334,9.566666666666666,7.216666666666668,9.379166666666666,9.383333333333333,7.7333333333333325,9.9125,5.7,9.316666666666666,5.9833333333333325,8.483333333333333,6.05,5.9,1,1,8
208841,2017-06-17,10.366666666666667,1,22,0,17,5,1,0,1,0.0,2,1,3,1,5,0,8.166666666666666,9.7125,10.683333333333334,9.566666666666666,7.216666666666668,9.379166666666666,9.383333333333333,7.7333333333333325,9.9125,5.7,9.316666666666666,5.9833333333333325,8.483333333333333,6.05,1,1,8
208841,2017-06-18,5.5458333333333325,1,22,0,18,6,1,1,0,0.0,2,1,3,1,5,0,10.366666666666667,8.166666666666666,9.7125,10.683333333333334,9.566666666666666,7.216666666666668,9.379166666666666,9.383333333333333,7.7333333333333325,9.9125,5.7,9.316666666666666,5.9833333333333325,8.483333333333333,1,1,8
208841,2017-06-19,8.333333333333334,1,22,0,19,0,0,1,0,0.0,2,1,3,1,5,0,5.5458333333333325,10.366666666666667,8.166666666666666,9.7125,10.683333333333334,9.566666666666666,7.216666666666668,9.379166666666666,9.383333333333333,7.7333333333333325,9.9125,5.7,9.316666666666666,5.9833333333333325,1,1,8
208841,2017-06-20,6.316666666666666,1,22,0,20,1,0,0,0,0.0,2,1,3,1,5,0,8.333333333333334,5.5458333333333325,10.366666666666667,8.166666666666666,9.7125,10.683333333333334,9.566666666666666,7.216666666666668,9.379166666666666,9.383333333333333,7.7333333333333325,9.9125,5.7,9.316666666666666,1,1,8
208841,2017-06-21,9.983333333333333,1,22,0,21,2,0,0,0,0.0,2,1,3,1,5,0,6.316666666666666,8.333333333333334,5.5458333333333325,10.366666666666667,8.166666666666666,9.7125,10.683333333333334,9.566666666666666,7.216666666666668,9.379166666666666,9.383333333333333,7.7333333333333325,9.9125,5.7,1,1,8
208889,2017-06-15,7.9125,0,18,0,15,3,0,0,0,0.0,1,1,2,1,0,0,0.0,8.583333333333334,6.25,4.145833333333333,5.583333333333332,4.995833333333334,8.166666666666666,8.033333333333333,5.695833333333334,5.445833333333334,8.695833333333333,9.55,5.9833333333333325,5.283333333333333,2,2,3
208889,2017-06-16,8.25,0,18,0,16,4,0,0,1,0.0,1,1,2,1,0,0,7.9125,0.0,8.583333333333334,6.25,4.145833333333333,5.583333333333332,4.995833333333334,8.166666666666666,8.033333333333333,5.695833333333334,5.445833333333334,8.695833333333333,9.55,5.9833333333333325,2,0,1
208889,2017-06-17,8.3,0,18,0,17,5,1,0,1,0.0,1,1,2,1,0,0,8.25,7.9125,0.0,8.583333333333334,6.25,4.145833333333333,5.583333333333332,4.995833333333334,8.166666666666666,8.033333333333333,5.695833333333334,5.445833333333334,8.695833333333333,9.55,2,4,7
208889,2017-06-18,6.458333333333332,0,18,0,18,6,1,1,0,0.0,1,1,2,1,0,0,8.3,8.25,7.9125,0.0,8.583333333333334,6.25,4.145833333333333,5.583333333333332,4.995833333333334,8.166666666666666,8.033333333333333,5.695833333333334,5.445833333333334,8.695833333333333,1,4,4
208889,2017-06-19,7.366666666666666,0,18,0,19,0,0,1,0,0.0,1,1,2,1,0,0,6.458333333333332,8.3,8.25,7.9125,0.0,8.583333333333334,6.25,4.145833333333333,5.583333333333332,4.995833333333334,8.166666666666666,8.033333333333333,5.695833333333334,5.445833333333334,1,1,4
208889,2017-06-20,5.583333333333332,0,18,0,20,1,0,0,0,0.0,1,1,2,1,0,0,7.366666666666666,6.458333333333332,8.3,8.25,7.9125,0.0,8.583333333333334,6.25,4.145833333333333,5.583333333333332,4.995833333333334,8.166666666666666,8.033333333333333,5.695833333333334,1,0,9
208889,2017-06-21,8.716666666666667,0,18,0,21,2,0,0,0,0.0,1,1,2,1,0,0,5.583333333333332,7.366666666666666,6.458333333333332,8.3,8.25,7.9125,0.0,8.583333333333334,6.25,4.145833333333333,5.583333333333332,4.995833333333334,8.166666666666666,8.033333333333333,1,2,9
209221,2017-06-15,5.166666666666667,0,29,0,15,3,0,0,0,0.0,2,0,2,0,0,0,6.15,4.916666666666667,6.966666666666668,0.0,0.0,5.466666666666668,5.033333333333333,7.4625,5.3,6.883333333333334,0.0,0.0,3.995833333333333,7.5,2,4,4
209221,2017-06-16,7.8,0,29,0,16,4,0,0,1,0.0,2,0,2,0,0,0,5.166666666666667,6.15,4.916666666666667,6.966666666666668,0.0,0.0,5.466666666666668,5.033333333333333,7.4625,5.3,6.883333333333334,0.0,0.0,3.995833333333333,2,0,2
209221,2017-06-17,0.0,0,29,0,17,5,1,0,1,0.0,2,0,2,0,0,0,7.8,5.166666666666667,6.15,4.916666666666667,6.966666666666668,0.0,0.0,5.466666666666668,5.033333333333333,7.4625,5.3,6.883333333333334,0.0,0.0,2,0,9
209221,2017-06-18,0.0,0,29,0,18,6,1,1,0,0.0,2,0,2,0,0,0,0.0,7.8,5.166666666666667,6.15,4.916666666666667,6.966666666666668,0.0,0.0,5.466666666666668,5.033333333333333,7.4625,5.3,6.883333333333334,0.0,2,2,3
209221,2017-06-19,5.825,0,29,0,19,0,0,1,0,0.0,2,0,2,0,0,0,0.0,0.0,7.8,5.166666666666667,6.15,4.916666666666667,6.966666666666668,0.0,0.0,5.466666666666668,5.033333333333333,7.4625,5.3,6.883333333333334,2,2,3
209221,2017-06-20,8.266666666666667,0,29,0,20,1,0,0,0,0.0,2,0,2,0,0,0,5.825,0.0,0.0,7.8,5.166666666666667,6.15,4.916666666666667,6.966666666666668,0.0,0.0,5.466666666666668,5.033333333333333,7.4625,5.3,2,4,1
209221,2017-06-21,3.95,0,29,0,21,2,0,0,0,0.0,2,0,2,0,0,0,8.266666666666667,5.825,0.0,0.0,7.8,5.166666666666667,6.15,4.916666666666667,6.966666666666668,0.0,0.0,5.466666666666668,5.033333333333333,7.4625,2,4,7
209400,2017-06-15,2.033333333333333,1,20,0,15,3,0,0,0,0.0,2,0,1,0,5,0,4.183333333333334,2.3625,1.3833333333333333,0.0,0.0,4.866666666666666,1.7,4.716666666666667,4.533333333333333,5.45,0.0,0.0,0.5333333333333333,2.6,0,3,0
209400,2017-06-16,2.55,1,20,0,16,4,0,0,1,0.0,2,0,1,0,5,0,2.033333333333333,4.183333333333334,2.3625,1.3833333333333333,0.0,0.0,4.866666666666666,1.7,4.716666666666667,4.533333333333333,5.45,0.0,0.0,0.5333333333333333,0,3,0
209400,2017-06-17,0.0,1,20,0,17,5,1,0,1,0.0,2,0,1,0,5,0,2.55,2.033333333333333,4.183333333333334,2.3625,1.3833333333333333,0.0,0.0,4.866666666666666,1.7,4.716666666666667,4.533333333333333,5.45,0.0,0.0,0,3,0
209400,2017-06-18,0.0,1,20,0,18,6,1,1,0,0.0,2,0,1,0,5,0,0.0,2.55,2.033333333333333,4.183333333333334,2.3625,1.3833333333333333,0.0,0.0,4.866666666666666,1.7,4.716666666666667,4.533333333333333,5.45,0.0,0,3,5
209400,2017-06-19,2.6416666666666666,1,20,0,19,0,0,1,0,0.0,2,0,1,0,5,0,0.0,0.0,2.55,2.033333333333333,4.183333333333334,2.3625,1.3833333333333333,0.0,0.0,4.866666666666666,1.7,4.716666666666667,4.533333333333333,5.45,0,3,5
209400,2017-06-20,2.033333333333333,1,20,0,20,1,0,0,0,0.0,2,0,1,0,5,0,2.6416666666666666,0.0,0.0,2.55,2.033333333333333,4.183333333333334,2.3625,1.3833333333333333,0.0,0.0,4.866666666666666,1.7,4.716666666666667,4.533333333333333,0,3,6
209400,2017-06-21,1.7166666666666666,1,20,0,21,2,0,0,0,0.0,2,0,1,0,5,0,2.033333333333333,2.6416666666666666,0.0,0.0,2.55,2.033333333333333,4.183333333333334,2.3625,1.3833333333333333,0.0,0.0,4.866666666666666,1.7,4.716666666666667,0,3,0
209846,2017-06-15,2.8291666666666666,1,55,1,15,3,0,0,0,1.0,5,0,0,0,6,6,2.8,0.7625,4.895833333333333,0.0,0.0,0.75,5.05,3.495833333333333,0.6666666666666666,0.6833333333333333,0.0,0.0,2.433333333333333,1.0833333333333333,0,3,0
209846,2017-06-16,0.5,1,55,1,16,4,0,0,1,1.0,5,0,0,0,6,6,2.8291666666666666,2.8,0.7625,4.895833333333333,0.0,0.0,0.75,5.05,3.495833333333333,0.6666666666666666,0.6833333333333333,0.0,0.0,2.433333333333333,0,3,0
209846,2017-06-17,0.0,1,55,1,17,5,1,0,1,1.0,5,0,0,0,6,6,0.5,2.8291666666666666,2.8,0.7625,4.895833333333333,0.0,0.0,0.75,5.05,3.495833333333333,0.6666666666666666,0.6833333333333333,0.0,0.0,0,3,5
209846,2017-06-18,0.0,1,55,1,18,6,1,1,0,1.0,5,0,0,0,6,6,0.0,0.5,2.8291666666666666,2.8,0.7625,4.895833333333333,0.0,0.0,0.75,5.05,3.495833333333333,0.6666666666666666,0.6833333333333333,0.0,0,3,0
209846,2017-06-19,2.6,1,55,1,19,0,0,1,0,1.0,5,0,0,0,6,6,0.0,0.0,0.5,2.8291666666666666,2.8,0.7625,4.895833333333333,0.0,0.0,0.75,5.05,3.495833333333333,0.6666666666666666,0.6833333333333333,0,3,6
209846,2017-06-20,4.079166666666667,1,55,1,20,1,0,0,0,1.0,5,0,0,0,6,6,2.6,0.0,0.0,0.5,2.8291666666666666,2.8,0.7625,4.895833333333333,0.0,0.0,0.75,5.05,3.495833333333333,0.6666666666666666,0,3,0
209846,2017-06-21,3.3833333333333333,1,55,1,21,2,0,0,0,1.0,5,0,0,0,6,6,4.079166666666667,2.6,0.0,0.0,0.5,2.8291666666666666,2.8,0.7625,4.895833333333333,0.0,0.0,0.75,5.05,3.495833333333333,0,3,0
209974,2017-06-15,1.3166666666666669,0,46,4,15,3,0,0,0,1.0,4,0,0,0,4,9,1.1166666666666667,4.229166666666667,4.029166666666667,0.0,0.0,4.0,3.783333333333333,0.0,0.45,0.0,0.0,0.0,4.791666666666667,1.5666666666666669,0,3,0
209974,2017-06-16,2.583333333333333,0,46,4,16,4,0,0,1,1.0,4,0,0,0,4,9,1.3166666666666669,1.1166666666666667,4.229166666666667,4.029166666666667,0.0,0.0,4.0,3.783333333333333,0.0,0.45,0.0,0.0,0.0,4.791666666666667,0,3,0
209974,2017-06-17,0.0,0,46,4,17,5,1,0,1,1.0,4,0,0,0,4,9,2.583333333333333,1.3166666666666669,1.1166666666666667,4.229166666666667,4.029166666666667,0.0,0.0,4.0,3.783333333333333,0.0,0.45,0.0,0.0,0.0,0,3,5
209974,2017-06-18,0.0,0,46,4,18,6,1,1,0,1.0,4,0,0,0,4,9,0.0,2.583333333333333,1.3166666666666669,1.1166666666666667,4.229166666666667,4.029166666666667,0.0,0.0,4.0,3.783333333333333,0.0,0.45,0.0,0.0,0,3,5
209974,2017-06-19,2.966666666666667,0,46,4,19,0,0,1,0,1.0,4,0,0,0,4,9,0.0,0.0,2.583333333333333,1.3166666666666669,1.1166666666666667,4.229166666666667,4.029166666666667,0.0,0.0,4.0,3.783333333333333,0.0,0.45,0.0,0,3,6
209974,2017-06-20,5.095833333333333,0,46,4,20,1,0,0,0,1.0,4,0,0,0,4,9,2.966666666666667,0.0,0.0,2.583333333333333,1.3166666666666669,1.1166666666666667,4.229166666666667,4.029166666666667,0.0,0.0,4.0,3.783333333333333,0.0,0.45,0,3,6
209974,2017-06-21,2.25,0,46,4,21,2,0,0,0,1.0,4,0,0,0,4,9,5.095833333333333,2.966666666666667,0.0,0.0,2.583333333333333,1.3166666666666669,1.1166666666666667,4.229166666666667,4.029166666666667,0.0,0.0,4.0,3.783333333333333,0.0,0,3,0
210219,2017-06-15,4.1,0,19,0,15,3,0,0,0,0.0,1,0,0,0,0,0,3.2,4.366666666666666,3.995833333333333,0.0,0.0,0.3333333333333333,3.45,0.0,4.266666666666667,0.7833333333333333,0.0,0.0,2.316666666666667,2.2666666666666666,0,3,0
210219,2017-06-16,4.1625,0,19,0,16,4,0,0,1,0.0,1,0,0,0,0,0,4.1,3.2,4.366666666666666,3.995833333333333,0.0,0.0,0.3333333333333333,3.45,0.0,4.266666666666667,0.7833333333333333,0.0,0.0,2.316666666666667,0,3,0
210219,2017-06-17,0.0,0,19,0,17,5,1,0,1,0.0,1,0,0,0,0,0,4.1625,4.1,3.2,4.366666666666666,3.995833333333333,0.0,0.0,0.3333333333333333,3.45,0.0,4.266666666666667,0.7833333333333333,0.0,0.0,0,3,5
210219,2017-06-18,0.0,0,19,0,18,6,1,1,0,0.0,1,0,0,0,0,0,0.0,4.1625,4.1,3.2,4.366666666666666,3.995833333333333,0.0,0.0,0.3333333333333333,3.45,0.0,4.266666666666667,0.7833333333333333,0.0,0,3,5
210219,2017-06-19,3.9125,0,19,0,19,0,0,1,0,0.0,1,0,0,0,0,0,0.0,0.0,4.1625,4.1,3.2,4.366666666666666,3.995833333333333,0.0,0.0,0.3333333333333333,3.45,0.0,4.266666666666667,0.7833333333333333,0,3,6
210219,2017-06-20,1.05,0,19,0,20,1,0,0,0,0.0,1,0,0,0,0,0,3.9125,0.0,0.0,4.1625,4.1,3.2,4.366666666666666,3.995833333333333,0.0,0.0,0.3333333333333333,3.45,0.0,4.266666666666667,0,3,6
210219,2017-06-21,2.966666666666667,0,19,0,21,2,0,0,0,0.0,1,0,0,0,0,0,1.05,3.9125,0.0,0.0,4.1625,4.1,3.2,4.366666666666666,3.995833333333333,0.0,0.0,0.3333333333333333,3.45,0.0,0,3,6
210534,2017-06-15,0.0,1,36,1,15,3,0,0,0,0.0,3,0,1,1,6,1,2.2666666666666666,1.5,2.5166666666666666,8.85,0.0,1.45,3.9791666666666665,1.4291666666666667,4.795833333333333,1.4166666666666667,9.1,0.0,3.4833333333333334,5.333333333333333,0,3,2
210534,2017-06-16,3.05,1,36,1,16,4,0,0,1,0.0,3,0,1,1,6,1,0.0,2.2666666666666666,1.5,2.5166666666666666,8.85,0.0,1.45,3.9791666666666665,1.4291666666666667,4.795833333333333,1.4166666666666667,9.1,0.0,3.4833333333333334,0,3,5
210534,2017-06-17,0.0,1,36,1,17,5,1,0,1,0.0,3,0,1,1,6,1,3.05,0.0,2.2666666666666666,1.5,2.5166666666666666,8.85,0.0,1.45,3.9791666666666665,1.4291666666666667,4.795833333333333,1.4166666666666667,9.1,0.0,0,3,6
210534,2017-06-18,7.5166666666666675,1,36,1,18,6,1,1,0,0.0,3,0,1,1,6,1,0.0,3.05,0.0,2.2666666666666666,1.5,2.5166666666666666,8.85,0.0,1.45,3.9791666666666665,1.4291666666666667,4.795833333333333,1.4166666666666667,9.1,0,3,6
210534,2017-06-19,1.5666666666666669,1,36,1,19,0,0,1,0,0.0,3,0,1,1,6,1,7.5166666666666675,0.0,3.05,0.0,2.2666666666666666,1.5,2.5166666666666666,8.85,0.0,1.45,3.9791666666666665,1.4291666666666667,4.795833333333333,1.4166666666666667,0,3,0
210534,2017-06-20,3.345833333333333,1,36,1,20,1,0,0,0,0.0,3,0,1,1,6,1,1.5666666666666669,7.5166666666666675,0.0,3.05,0.0,2.2666666666666666,1.5,2.5166666666666666,8.85,0.0,1.45,3.9791666666666665,1.4291666666666667,4.795833333333333,0,3,0
210534,2017-06-21,0.0,1,36,1,21,2,0,0,0,0.0,3,0,1,1,6,1,3.345833333333333,1.5666666666666669,7.5166666666666675,0.0,3.05,0.0,2.2666666666666666,1.5,2.5166666666666666,8.85,0.0,1.45,3.9791666666666665,1.4291666666666667,0,3,5
211284,2017-06-15,1.35,0,40,3,15,3,0,0,0,0.0,4,0,0,0,3,3,3.075,3.5791666666666666,0.9,0.0,0.0,3.316666666666667,2.2,1.1333333333333333,2.5,1.5666666666666669,0.0,0.0,4.65,1.3333333333333333,0,3,0
211284,2017-06-16,3.816666666666667,0,40,3,16,4,0,0,1,0.0,4,0,0,0,3,3,1.35,3.075,3.5791666666666666,0.9,0.0,0.0,3.316666666666667,2.2,1.1333333333333333,2.5,1.5666666666666669,0.0,0.0,4.65,0,3,0
211284,2017-06-17,0.0,0,40,3,17,5,1,0,1,0.0,4,0,0,0,3,3,3.816666666666667,1.35,3.075,3.5791666666666666,0.9,0.0,0.0,3.316666666666667,2.2,1.1333333333333333,2.5,1.5666666666666669,0.0,0.0,0,3,0
211284,2017-06-18,0.0,0,40,3,18,6,1,1,0,0.0,4,0,0,0,3,3,0.0,3.816666666666667,1.35,3.075,3.5791666666666666,0.9,0.0,0.0,3.316666666666667,2.2,1.1333333333333333,2.5,1.5666666666666669,0.0,0,3,5
211284,2017-06-19,1.5333333333333334,0,40,3,19,0,0,1,0,0.0,4,0,0,0,3,3,0.0,0.0,3.816666666666667,1.35,3.075,3.5791666666666666,0.9,0.0,0.0,3.316666666666667,2.2,1.1333333333333333,2.5,1.5666666666666669,0,3,5
211284,2017-06-20,2.1333333333333333,0,40,3,20,1,0,0,0,0.0,4,0,0,0,3,3,1.5333333333333334,0.0,0.0,3.816666666666667,1.35,3.075,3.5791666666666666,0.9,0.0,0.0,3.316666666666667,2.2,1.1333333333333333,2.5,0,3,6
211284,2017-06-21,5.066666666666666,0,40,3,21,2,0,0,0,0.0,4,0,0,0,3,3,2.1333333333333333,1.5333333333333334,0.0,0.0,3.816666666666667,1.35,3.075,3.5791666666666666,0.9,0.0,0.0,3.316666666666667,2.2,1.1333333333333333,0,3,0
211582,2017-06-15,10.066666666666666,1,25,0,15,3,0,0,0,0.0,2,1,3,1,5,0,7.745833333333334,6.95,7.933333333333334,8.05,8.4,6.616666666666666,6.083333333333332,7.4833333333333325,7.4833333333333325,7.116666666666666,7.55,5.4,7.666666666666668,8.4,1,1,8
211582,2017-06-16,5.379166666666666,1,25,0,16,4,0,0,1,0.0,2,1,3,1,5,0,10.066666666666666,7.745833333333334,6.95,7.933333333333334,8.05,8.4,6.616666666666666,6.083333333333332,7.4833333333333325,7.4833333333333325,7.116666666666666,7.55,5.4,7.666666666666668,1,1,8
211582,2017-06-17,10.066666666666666,1,25,0,17,5,1,0,1,0.0,2,1,3,1,5,0,5.379166666666666,10.066666666666666,7.745833333333334,6.95,7.933333333333334,8.05,8.4,6.616666666666666,6.083333333333332,7.4833333333333325,7.4833333333333325,7.116666666666666,7.55,5.4,1,1,8
211582,2017-06-18,5.366666666666666,1,25,0,18,6,1,1,0,0.0,2,1,3,1,5,0,10.066666666666666,5.379166666666666,10.066666666666666,7.745833333333334,6.95,7.933333333333334,8.05,8.4,6.616666666666666,6.083333333333332,7.4833333333333325,7.4833333333333325,7.116666666666666,7.55,1,1,8
211582,2017-06-19,9.829166666666667,1,25,0,19,0,0,1,0,0.0,2,1,3,1,5,0,5.366666666666666,10.066666666666666,5.379166666666666,10.066666666666666,7.745833333333334,6.95,7.933333333333334,8.05,8.4,6.616666666666666,6.083333333333332,7.4833333333333325,7.4833333333333325,7.116666666666666,1,1,8
